global_episode_index,lerobot_task_index,libero_suite,libero_task_id,demo_index,demo_key,num_frames,language,hdf5_path,split_csv,repo_id,fps
86,1,libero_spatial,2,36,demo_36,121,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
87,1,libero_spatial,2,37,demo_37,129,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
88,1,libero_spatial,2,38,demo_38,114,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
89,1,libero_spatial,2,39,demo_39,115,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
90,1,libero_spatial,2,40,demo_40,108,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
91,1,libero_spatial,2,41,demo_41,106,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
92,1,libero_spatial,2,42,demo_42,138,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
93,1,libero_spatial,2,43,demo_43,93,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
94,1,libero_spatial,2,44,demo_44,100,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
95,1,libero_spatial,2,45,demo_45,126,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
96,1,libero_spatial,2,46,demo_46,125,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
97,1,libero_spatial,2,47,demo_47,117,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
98,1,libero_spatial,2,48,demo_48,131,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
99,1,libero_spatial,2,49,demo_49,135,pick up the black bowl from table center and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
100,2,libero_spatial,4,0,demo_0,153,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
101,2,libero_spatial,4,1,demo_1,142,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
102,2,libero_spatial,4,2,demo_2,158,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
103,2,libero_spatial,4,3,demo_3,129,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
104,2,libero_spatial,4,4,demo_4,143,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
105,2,libero_spatial,4,5,demo_5,158,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
106,2,libero_spatial,4,6,demo_6,167,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
107,2,libero_spatial,4,7,demo_7,156,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
108,2,libero_spatial,4,8,demo_8,159,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
109,2,libero_spatial,4,9,demo_9,132,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
110,2,libero_spatial,4,10,demo_10,139,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
111,2,libero_spatial,4,11,demo_11,182,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
112,2,libero_spatial,4,12,demo_12,145,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
113,2,libero_spatial,4,13,demo_13,141,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
114,2,libero_spatial,4,14,demo_14,138,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
115,2,libero_spatial,4,15,demo_15,150,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
116,2,libero_spatial,4,16,demo_16,131,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
117,2,libero_spatial,4,17,demo_17,156,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
118,2,libero_spatial,4,18,demo_18,148,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
119,2,libero_spatial,4,19,demo_19,162,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
120,2,libero_spatial,4,20,demo_20,153,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
121,2,libero_spatial,4,21,demo_21,163,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
122,2,libero_spatial,4,22,demo_22,149,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
123,2,libero_spatial,4,23,demo_23,165,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
124,2,libero_spatial,4,24,demo_24,140,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
125,2,libero_spatial,4,25,demo_25,151,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
126,2,libero_spatial,4,26,demo_26,149,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
127,2,libero_spatial,4,27,demo_27,132,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
128,2,libero_spatial,4,28,demo_28,142,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
129,2,libero_spatial,4,29,demo_29,139,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
130,2,libero_spatial,4,30,demo_30,171,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
131,2,libero_spatial,4,31,demo_31,190,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
132,2,libero_spatial,4,32,demo_32,156,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
133,2,libero_spatial,4,33,demo_33,147,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
134,2,libero_spatial,4,34,demo_34,131,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
135,2,libero_spatial,4,35,demo_35,172,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
136,2,libero_spatial,4,36,demo_36,163,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
137,2,libero_spatial,4,37,demo_37,138,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
138,2,libero_spatial,4,38,demo_38,140,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
139,2,libero_spatial,4,39,demo_39,169,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
140,2,libero_spatial,4,40,demo_40,157,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
141,2,libero_spatial,4,41,demo_41,134,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
142,2,libero_spatial,4,42,demo_42,127,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
143,2,libero_spatial,4,43,demo_43,137,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
144,2,libero_spatial,4,44,demo_44,137,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
145,2,libero_spatial,4,45,demo_45,169,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
146,2,libero_spatial,4,46,demo_46,147,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
147,2,libero_spatial,4,47,demo_47,151,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
148,2,libero_spatial,4,48,demo_48,134,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
149,2,libero_spatial,4,49,demo_49,137,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
150,3,libero_spatial,6,0,demo_0,123,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
151,3,libero_spatial,6,1,demo_1,137,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
152,3,libero_spatial,6,2,demo_2,125,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
153,3,libero_spatial,6,3,demo_3,108,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
154,3,libero_spatial,6,4,demo_4,123,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
155,3,libero_spatial,6,5,demo_5,130,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
156,3,libero_spatial,6,6,demo_6,124,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
157,3,libero_spatial,6,7,demo_7,123,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
158,3,libero_spatial,6,8,demo_8,133,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
159,3,libero_spatial,6,9,demo_9,113,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
160,3,libero_spatial,6,10,demo_10,127,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
161,3,libero_spatial,6,11,demo_11,111,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
162,3,libero_spatial,6,12,demo_12,124,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
163,3,libero_spatial,6,13,demo_13,124,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
164,3,libero_spatial,6,14,demo_14,141,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
165,3,libero_spatial,6,15,demo_15,106,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
166,3,libero_spatial,6,16,demo_16,118,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
167,3,libero_spatial,6,17,demo_17,141,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
168,3,libero_spatial,6,18,demo_18,130,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
169,3,libero_spatial,6,19,demo_19,113,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
